Date,Month,Day Hour,Dry Bulb Temp (celsius),Dew Point Temp (celsius),WSpd (m/s),Max Theoretical COP,Weekday/Weekend,Demand (kW)
5/04/2017,4,3,10.6,7,2.5,30.23809524,WEEKDAY,117374.274
5/04/2017,4,4,10.1,6.7,4.1,28.53932584,WEEKDAY,116474.244
5/04/2017,4,5,11,7.2,3.6,31.75,WEEKDAY,123570.172
5/04/2017,4,6,12.7,7.6,3.8,40.31746032,WEEKDAY,156538.518
5/04/2017,4,7,15.2,8.3,4.1,66.84210526,WEEKDAY,206199.916
5/04/2017,4,8,18.5,9.7,8.2,508,WEEKDAY,235801.746
5/04/2017,4,9,20.8,9.9,7.4,140.1111111,WEEKDAY,241012.256
5/04/2017,4,10,22.4,9.1,6.7,73.70588235,WEEKDAY,242237.33
5/04/2017,4,11,24.6,7.2,5.1,44.35714286,WEEKDAY,241942.384
5/04/2017,4,12,24.2,5.8,2.8,47.84615385,WEEKDAY,244504.836
5/04/2017,4,13,23.2,5.2,0.5,59.47619048,WEEKDAY,248671.94
5/04/2017,4,14,23.6,4.5,2.6,54.2173913,WEEKDAY,249718.552
5/04/2017,4,15,22.6,5.9,2.9,69.55555556,WEEKDAY,247685.292
5/04/2017,4,16,21.5,7.3,3.1,100.6,WEEKDAY,244721.358
5/04/2017,4,17,20.2,7.8,2.1,210.6666667,WEEKDAY,243700.082
5/04/2017,4,18,19.2,7.1,1.8,1269,WEEKDAY,253402.56
5/04/2017,4,19,17.7,6.2,1.5,195.3846154,WEEKDAY,258572.678
5/04/2017,4,20,18,6.1,0,254,WEEKDAY,241776.084
5/04/2017,4,21,15.4,6.3,1.1,70.55555556,WEEKDAY,222522.866
5/04/2017,4,22,12.7,6.5,2.1,40.31746032,WEEKDAY,203663.536
5/04/2017,4,23,12.2,7,2.6,37.35294118,WEEKDAY,202991.448
6/04/2017,4,0,12.1,6.7,2.6,36.8115942,WEEKDAY,167161.25
6/04/2017,4,1,12,6.4,2.6,36.28571429,WEEKDAY,134979.326
6/04/2017,4,2,10.6,6.1,3.1,30.23809524,WEEKDAY,121715.564
6/04/2017,4,3,10.6,6,2.6,30.23809524,WEEKDAY,117329.042
6/04/2017,4,4,10.6,5.9,2.1,30.23809524,WEEKDAY,115869.246
6/04/2017,4,5,10.1,5.8,2.6,28.53932584,WEEKDAY,122616.396
6/04/2017,4,6,11.5,7.4,2.9,33.86666667,WEEKDAY,153356.258
6/04/2017,4,7,14,8.5,3.1,50.8,WEEKDAY,200544.074
6/04/2017,4,8,20.1,6.7,3.6,229.9090909,WEEKDAY,230650.732
6/04/2017,4,9,21.9,6.3,5.4,86.5862069,WEEKDAY,238652.562
6/04/2017,4,10,23.2,5.6,7.2,59.47619048,WEEKDAY,242393.428
6/04/2017,4,11,25.2,4.9,5.7,39.96774194,WEEKDAY,244659.2
6/04/2017,4,12,26,3.9,4.7,35.28571429,WEEKDAY,249636.344
6/04/2017,4,13,26,3.2,3.6,35.28571429,WEEKDAY,255566.478
6/04/2017,4,14,24.6,3.8,3.6,44.35714286,WEEKDAY,254488.002
6/04/2017,4,15,24.4,3,3.4,46.03703704,WEEKDAY,251269.78
6/04/2017,4,16,23.9,2.6,3.1,50.83673469,WEEKDAY,248100.394
6/04/2017,4,17,22.6,3.1,3.6,69.55555556,WEEKDAY,245275.98
6/04/2017,4,18,20.9,3.8,3.4,132.6842105,WEEKDAY,251665.056
6/04/2017,4,19,19.4,4.3,3.1,634,WEEKDAY,255524.914
6/04/2017,4,20,17.4,4.3,3.1,158.75,WEEKDAY,238934.762
6/04/2017,4,21,16.7,4.8,2.9,110.4347826,WEEKDAY,220783.314
6/04/2017,4,22,16,5.2,2.6,84.66666667,WEEKDAY,204020.852
6/04/2017,4,23,15.5,5,2.6,72.57142857,WEEKDAY,203927.232
7/04/2017,4,0,14.9,5.2,2,61.95121951,WEEKDAY,167404.43
7/04/2017,4,1,14.4,5.4,1.5,55.2173913,WEEKDAY,135141.08
7/04/2017,4,2,13.9,5.2,2.6,49.80392157,WEEKDAY,122429.404
7/04/2017,4,3,14.5,5,3.6,56.44444444,WEEKDAY,117035.1
7/04/2017,4,4,15.1,4.7,4.6,65.12820513,WEEKDAY,115556.152
7/04/2017,4,5,15.2,4.8,5.1,66.84210526,WEEKDAY,122091.152
7/04/2017,4,6,16,5.1,6.2,84.66666667,WEEKDAY,150635.19
7/04/2017,4,7,17.4,5.3,7.2,158.75,WEEKDAY,195465.274
7/04/2017,4,8,19.6,5.6,8.7,422.3333333,WEEKDAY,227207.048
7/04/2017,4,9,21.5,5.8,8.2,100.6,WEEKDAY,239472.85
7/04/2017,4,10,22.9,6.1,7.7,64.12820513,WEEKDAY,243326.274
7/04/2017,4,11,24.1,6.7,8.7,48.80392157,WEEKDAY,245869.692
7/04/2017,4,12,24.3,6.7,8.4,46.9245283,WEEKDAY,248865.786
7/04/2017,4,13,24.5,6.2,8.2,45.18181818,WEEKDAY,252849.772
7/04/2017,4,14,25.6,5.7,7.2,37.48484848,WEEKDAY,255316.186
7/04/2017,4,15,25.7,5,7.5,36.91044776,WEEKDAY,253223.064
7/04/2017,4,16,25.1,4.7,7.7,40.63934426,WEEKDAY,249085.19
7/04/2017,4,17,23.2,6.1,5.1,59.47619048,WEEKDAY,243796.754
7/04/2017,4,18,21.6,6.5,4.3,96.69230769,WEEKDAY,245083.682
7/04/2017,4,19,20.2,7.1,3.6,210.6666667,WEEKDAY,242213.268
7/04/2017,4,20,18.6,7.3,3.6,635,WEEKDAY,226065.97
7/04/2017,4,21,18.1,7.5,4.1,282.2222222,WEEKDAY,210023.41
7/04/2017,4,22,17.5,7.7,4.6,169.3333333,WEEKDAY,200941.61
7/04/2017,4,23,18,7.6,5.1,254,WEEKDAY,208981.384
8/04/2017,4,0,18.1,7.2,5.4,282.2222222,WEEKEND,173666.588
8/04/2017,4,1,18.2,6.7,5.7,317.5,WEEKEND,141112.816
8/04/2017,4,2,19.1,6.8,6.2,2539,WEEKEND,127356.584
8/04/2017,4,3,18.9,6.9,6.2,2540,WEEKEND,120467.892
8/04/2017,4,4,18.6,7,6.2,635,WEEKEND,117484.466
8/04/2017,4,5,17.9,7.2,4.6,230.9090909,WEEKEND,118217.458
8/04/2017,4,6,18.4,7.7,6.4,423.3333333,WEEKEND,126633.496
8/04/2017,4,7,19.2,8.5,8.2,1269,WEEKEND,142472.338
8/04/2017,4,8,21.2,9,9.3,114.4545455,WEEKEND,168545.532
8/04/2017,4,9,22.9,9.5,9.6,64.12820513,WEEKEND,190385.806
8/04/2017,4,10,25.4,8.7,9.8,38.6875,WEEKEND,202767.146
8/04/2017,4,11,26.7,7.7,8.7,31.98701299,WEEKEND,208163.694
8/04/2017,4,12,28.8,5.6,8.7,24.91836735,WEEKEND,213266.392
8/04/2017,4,13,28.4,5.2,8.7,26.0212766,WEEKEND,215633.494
8/04/2017,4,14,27.7,6.4,10.3,28.1954023,WEEKEND,211954.556
8/04/2017,4,15,21.9,10.1,9.5,86.5862069,WEEKEND,217263.61
8/04/2017,4,16,17.2,13,8.7,141.1111111,WEEKEND,223573.864
8/04/2017,4,17,16.6,13.4,5.1,105.8333333,WEEKEND,228151.366
8/04/2017,4,18,17.3,12.3,6.4,149.4117647,WEEKEND,231156.53
8/04/2017,4,19,18.7,11,7.7,846.6666667,WEEKEND,228916.266
8/04/2017,4,20,17.2,12.7,4.1,141.1111111,WEEKEND,216350.166
8/04/2017,4,21,17.9,11.8,7,230.9090909,WEEKEND,202546.576
8/04/2017,4,22,18.5,10.8,9.8,508,WEEKEND,195546.898
8/04/2017,4,23,18.6,10.3,9.3,635,WEEKEND,206950.348
9/04/2017,4,0,18.9,10.1,7,2540,WEEKEND,174417.362
9/04/2017,4,1,19.1,9.8,4.6,2539,WEEKEND,141973.34
9/04/2017,4,2,16.2,10.7,2.6,90.71428571,WEEKEND,126962.4
9/04/2017,4,3,16.2,11.1,4.7,90.71428571,WEEKEND,120361.382
9/04/2017,4,4,16.2,11.5,6.7,90.71428571,WEEKEND,116649.098
9/04/2017,4,5,16.1,12.7,5.7,87.5862069,WEEKEND,116608.016
9/04/2017,4,6,15.7,11,5.7,76.96969697,WEEKEND,122256.66
9/04/2017,4,7,15.2,9.5,5.7,66.84210526,WEEKEND,133094.43
9/04/2017,4,8,10.7,8.6,8.7,30.60240964,WEEKEND,154971.726
9/04/2017,4,9,11.1,8.8,5.4,32.15189873,WEEKEND,185005.502
9/04/2017,4,10,12,8.7,2.1,36.28571429,WEEKEND,200797.136
9/04/2017,4,11,13.6,7.5,5.1,47.03703704,WEEKEND,208047.272
9/04/2017,4,12,13.3,6.8,7.2,44.56140351,WEEKEND,210155.238
9/04/2017,4,13,12.5,6.5,9.3,39.07692308,WEEKEND,218394.324
9/04/2017,4,14,10.7,8.1,9.8,30.60240964,WEEKEND,215812.612
9/04/2017,4,15,9.9,8.2,8.3,27.91208791,WEEKEND,215665.574
9/04/2017,4,16,9.5,8.5,6.7,26.73684211,WEEKEND,227245.77
9/04/2017,4,17,9.6,8.3,4.1,27.0212766,WEEKEND,252505.282
9/04/2017,4,18,9.9,9,4.1,27.91208791,WEEKEND,283322.49
9/04/2017,4,19,9.7,9.6,4.1,27.31182796,WEEKEND,282712.952
9/04/2017,4,20,8.7,8.5,2.6,24.66019417,WEEKEND,266102.654
9/04/2017,4,21,9.4,9.2,2,26.45833333,WEEKEND,245412.646
9/04/2017,4,22,10.1,9.9,1.5,28.53932584,WEEKEND,220321.38
9/04/2017,4,23,10.7,10.7,6.2,30.60240964,WEEKEND,217444.51
10/04/2017,4,0,10.9,10.9,4.7,31.35802469,WEEKDAY,182271.496
10/04/2017,4,1,11.2,11.1,3.1,32.56410256,WEEKDAY,146957.996
10/04/2017,4,2,12.5,12.4,4.6,39.07692308,WEEKDAY,131229.492
10/04/2017,4,3,12.4,12.3,6.2,38.48484848,WEEKDAY,124860.298
10/04/2017,4,4,12.2,12.1,7.7,37.35294118,WEEKDAY,123532.214
10/04/2017,4,5,13.1,13,12.9,43.05084746,WEEKDAY,133646.702
10/04/2017,4,6,13,13,11.6,42.33333333,WEEKDAY,164919.402
10/04/2017,4,7,13,12.9,10.3,42.33333333,WEEKDAY,218653.288
10/04/2017,4,8,14,11.8,12.3,50.8,WEEKDAY,260866.778
10/04/2017,4,9,14.4,11.2,11.1,55.2173913,WEEKDAY,275640.048
10/04/2017,4,10,14.6,10.5,9.8,57.72727273,WEEKDAY,284000.384
10/04/2017,4,11,14.6,9.9,10.8,57.72727273,WEEKDAY,285661.534
10/04/2017,4,12,14.3,8.7,10.3,54.04255319,WEEKDAY,290819.582
10/04/2017,4,13,14.1,7.5,9.8,51.83673469,WEEKDAY,291960.558
10/04/2017,4,14,15.2,8.6,9.8,66.84210526,WEEKDAY,284408.648
10/04/2017,4,15,14.8,7.5,9.3,60.47619048,WEEKDAY,278500.382
10/04/2017,4,16,14.2,7.2,8.7,52.91666667,WEEKDAY,277386.03
10/04/2017,4,17,14,7.4,6.7,50.8,WEEKDAY,292084.828
10/04/2017,4,18,13.5,9.5,6.5,46.18181818,WEEKDAY,313415.344
10/04/2017,4,19,12.9,11.4,6.2,41.63934426,WEEKDAY,313389.462
10/04/2017,4,20,11.7,11.5,6.7,34.79452055,WEEKDAY,291566.034
10/04/2017,4,21,11.8,11.7,5.7,35.27777778,WEEKDAY,267378.36
10/04/2017,4,22,11.9,11.8,4.6,35.77464789,WEEKDAY,238222.286
10/04/2017,4,23,11.7,11.7,4.6,34.79452055,WEEKDAY,228766.512
11/04/2017,4,0,11.6,11.5,4.6,34.32432432,WEEKDAY,188727.852
11/04/2017,4,1,11.4,11.3,4.6,33.42105263,WEEKDAY,151735.804
11/04/2017,4,2,11.5,11.4,5.7,33.86666667,WEEKDAY,135145.432
11/04/2017,4,3,11.6,11.4,4.9,34.32432432,WEEKDAY,128468.57
11/04/2017,4,4,11.6,11.5,4.1,34.32432432,WEEKDAY,126694.782
11/04/2017,4,5,11.9,11.8,4.6,35.77464789,WEEKDAY,133412.584
11/04/2017,4,6,12.1,12.1,4.1,36.8115942,WEEKDAY,166434.492
11/04/2017,4,7,12.9,12.8,3.6,41.63934426,WEEKDAY,217334.442
11/04/2017,4,8,14,13.9,3.6,50.8,WEEKDAY,245865.018
11/04/2017,4,9,16.1,12.7,5.2,87.5862069,WEEKDAY,253015.64
11/04/2017,4,10,18,11.7,6.7,254,WEEKDAY,252238.038
11/04/2017,4,11,18,11.9,6.2,254,WEEKDAY,253256.776
11/04/2017,4,12,18.4,12.4,6.7,423.3333333,WEEKDAY,253691.77
11/04/2017,4,13,18.2,13,7.2,317.5,WEEKDAY,250859.418
11/04/2017,4,14,17.5,12.3,7.7,169.3333333,WEEKDAY,245942.192
11/04/2017,4,15,16.7,12.7,7.2,110.4347826,WEEKDAY,240300.558
11/04/2017,4,16,16,12.8,6.7,84.66666667,WEEKDAY,239748.486
11/04/2017,4,17,15.2,11.8,5.1,66.84210526,WEEKDAY,248468.048
11/04/2017,4,18,15.1,11.5,5.7,65.12820513,WEEKDAY,277924.706
11/04/2017,4,19,15.2,11.5,6.2,66.84210526,WEEKDAY,283493.584
11/04/2017,4,20,15.2,12.8,4.6,66.84210526,WEEKDAY,267784.272
11/04/2017,4,21,14.7,12.4,3.8,59.06976744,WEEKDAY,246964.806
11/04/2017,4,22,14.2,11.9,3.1,52.91666667,WEEKDAY,223929.21
11/04/2017,4,23,13.6,11.7,2.6,47.03703704,WEEKDAY,218213.746
12/04/2017,4,0,12.9,11.6,2,41.63934426,WEEKDAY,181139.518
12/04/2017,4,1,12.2,11.5,1.5,37.35294118,WEEKDAY,145839.364
12/04/2017,4,2,12.1,11.8,2.1,36.8115942,WEEKDAY,130611.19
12/04/2017,4,3,11.9,11.7,1.8,35.77464789,WEEKDAY,124624.102
12/04/2017,4,4,11.7,11.6,1.5,34.79452055,WEEKDAY,123630.588
12/04/2017,4,5,12,11.9,2.1,36.28571429,WEEKDAY,131600.536
12/04/2017,4,6,12,12,2.1,36.28571429,WEEKDAY,164671.894
12/04/2017,4,7,12.7,12.6,2.1,40.31746032,WEEKDAY,215756.832
12/04/2017,4,8,15,13.8,2.6,63.5,WEEKDAY,245257.176
12/04/2017,4,9,16.5,12.5,2.9,101.6,WEEKDAY,251974.8
12/04/2017,4,10,17.7,11.4,3.1,195.3846154,WEEKDAY,253785.262
12/04/2017,4,11,18.2,11.7,3.1,317.5,WEEKDAY,247374.98
12/04/2017,4,12,18.9,11.8,3.6,2540,WEEKDAY,246731.292
12/04/2017,4,13,19.1,11.8,4.1,2539,WEEKDAY,245047.496
12/04/2017,4,14,18.9,11.6,2.1,2540,WEEKDAY,242227.422
12/04/2017,4,15,18.6,11.2,3.1,635,WEEKDAY,238917.536
12/04/2017,4,16,18,11.2,4.1,254,WEEKDAY,238113.438
12/04/2017,4,17,16.7,11.4,4.1,110.4347826,WEEKDAY,242978.154
12/04/2017,4,18,15.8,12.5,3.8,79.375,WEEKDAY,265735.776
12/04/2017,4,19,15,13.4,3.6,63.5,WEEKDAY,272267.42
12/04/2017,4,20,14.2,13.6,3.6,52.91666667,WEEKDAY,257728.734
12/04/2017,4,21,13.6,13.2,3.4,47.03703704,WEEKDAY,240475.664
12/04/2017,4,22,13.1,12.8,3.1,43.05084746,WEEKDAY,220038.684
12/04/2017,4,23,12.6,12.5,3.1,39.6875,WEEKDAY,217267.808
13/04/2017,4,0,12.4,12.3,2.9,38.48484848,WEEKDAY,180305.966
13/04/2017,4,1,12.2,12.1,2.6,37.35294118,WEEKDAY,145412.436
13/04/2017,4,2,11.1,11,2.1,32.15189873,WEEKDAY,129961.32
13/04/2017,4,3,10.3,10.2,2.4,29.1954023,WEEKDAY,124523.254
13/04/2017,4,4,9.5,9.4,2.6,26.73684211,WEEKDAY,123050.306
13/04/2017,4,5,10.6,10.5,2.6,30.23809524,WEEKDAY,129792.174
13/04/2017,4,6,11.1,10.8,2.9,32.15189873,WEEKDAY,160600.122
13/04/2017,4,7,12.1,12,3.1,36.8115942,WEEKDAY,210009.964
13/04/2017,4,8,13.2,13.2,2.6,43.79310345,WEEKDAY,247382.116
13/04/2017,4,9,15.5,14.7,2.4,72.57142857,WEEKDAY,256710.186
13/04/2017,4,10,17.9,14.5,2.1,230.9090909,WEEKDAY,250145.366
13/04/2017,4,11,20.1,13,1,229.9090909,WEEKDAY,245168.86
13/04/2017,4,12,21.8,10.1,2.5,89.71428571,WEEKDAY,243097.41
13/04/2017,4,13,22.7,8.4,4.1,67.64864865,WEEKDAY,243635.212
13/04/2017,4,14,22.4,12.5,3.6,73.70588235,WEEKDAY,242144.506
13/04/2017,4,15,21.8,12.8,3.6,89.71428571,WEEKDAY,238730.82
13/04/2017,4,16,20.6,13,3.6,157.75,WEEKDAY,235075.044
13/04/2017,4,17,18.4,11.8,2.6,423.3333333,WEEKDAY,234889.332
13/04/2017,4,18,17.3,12.4,3.1,149.4117647,WEEKDAY,247199.45
13/04/2017,4,19,16.5,12.9,3.6,101.6,WEEKDAY,246954.856
13/04/2017,4,20,14.6,13,2.1,57.72727273,WEEKDAY,231739.7
13/04/2017,4,21,14.6,13.8,2.6,57.72727273,WEEKDAY,217619.784
13/04/2017,4,22,14.7,14.5,3.1,59.06976744,WEEKDAY,207663.408
13/04/2017,4,23,14.2,14.1,3.1,52.91666667,WEEKDAY,214024.658
14/04/2017,4,0,13.6,13.4,3.4,47.03703704,WEEKDAY,178821.778
14/04/2017,4,1,13,12.7,3.6,42.33333333,WEEKDAY,145139.072
14/04/2017,4,2,12.4,12.3,2.6,38.48484848,WEEKDAY,129433.56
14/04/2017,4,3,12.7,12.4,2.6,40.31746032,WEEKDAY,122239.688
14/04/2017,4,4,12.9,12.6,2.6,41.63934426,WEEKDAY,119225.61
14/04/2017,4,5,12.5,12.2,2.6,39.07692308,WEEKDAY,120679.074
14/04/2017,4,6,12.5,12.4,2.6,39.07692308,WEEKDAY,130366.532
14/04/2017,4,7,13.1,12.8,2.6,43.05084746,WEEKDAY,143347.338
14/04/2017,4,8,15.1,13,4.1,65.12820513,WEEKDAY,162197.5
14/04/2017,4,9,16.1,13,3.8,87.5862069,WEEKDAY,181948.906
14/04/2017,4,10,17,12.6,3.6,127,WEEKDAY,191575.774
14/04/2017,4,11,16.6,13.8,5.1,105.8333333,WEEKDAY,197218.058
14/04/2017,4,12,17.2,12.3,5.1,141.1111111,WEEKDAY,198440.254
14/04/2017,4,13,17.2,10.9,5.1,141.1111111,WEEKDAY,196161.846
14/04/2017,4,14,17.2,11.2,4.6,141.1111111,WEEKDAY,187615.398
14/04/2017,4,15,16.3,10.8,5.7,94.07407407,WEEKDAY,185064.726
14/04/2017,4,16,15.6,10.3,6.7,74.70588235,WEEKDAY,188216.216
14/04/2017,4,17,15,9.3,5.7,63.5,WEEKDAY,202718.316
14/04/2017,4,18,14.9,8.8,4.7,61.95121951,WEEKDAY,228550.994
14/04/2017,4,19,14.7,8.3,3.6,59.06976744,WEEKDAY,226664.648
14/04/2017,4,20,14.6,8.7,3.6,57.72727273,WEEKDAY,214182.686
14/04/2017,4,21,13.8,8.8,3.1,48.84615385,WEEKDAY,201345.61
14/04/2017,4,22,13,8.8,2.6,42.33333333,WEEKDAY,194003.528
14/04/2017,4,23,12.7,8.7,0.5,40.31746032,WEEKDAY,205647.726
15/04/2017,4,0,11.8,8.9,1.6,35.27777778,WEEKEND,175987.55
15/04/2017,4,1,10.9,9.2,2.6,31.35802469,WEEKEND,144262.78
15/04/2017,4,2,10.9,8.7,2.6,31.35802469,WEEKEND,129037.084
15/04/2017,4,3,10.8,8.5,2.6,30.97560976,WEEKEND,122406.546
15/04/2017,4,4,10.7,8.3,2.6,30.60240964,WEEKEND,119561.602
15/04/2017,4,5,10.7,8.1,2.1,30.60240964,WEEKEND,120196.062
15/04/2017,4,6,10.9,8,2.4,31.35802469,WEEKEND,127744.88
15/04/2017,4,7,11.6,8,2.6,34.32432432,WEEKEND,139759.814
15/04/2017,4,8,12.4,8.2,2.6,38.48484848,WEEKEND,161359.558
15/04/2017,4,9,13.8,7.9,2,48.84615385,WEEKEND,176804.484
15/04/2017,4,10,14.9,7.6,1.5,61.95121951,WEEKEND,184108.186
15/04/2017,4,11,15.9,7.6,2.6,81.93548387,WEEKEND,187913.132
15/04/2017,4,12,15.9,7.5,2.9,81.93548387,WEEKEND,184028.656
15/04/2017,4,13,15.7,7.2,3.1,76.96969697,WEEKEND,182629.336
15/04/2017,4,14,16,6.6,3.1,84.66666667,WEEKEND,178867.474
15/04/2017,4,15,15.6,6.2,3.1,74.70588235,WEEKEND,179395.326
15/04/2017,4,16,15.2,5.9,3.1,66.84210526,WEEKEND,183353.626
15/04/2017,4,17,14.5,6,1.5,56.44444444,WEEKEND,201563.556
15/04/2017,4,18,13.7,5.8,1.5,47.9245283,WEEKEND,229941.95
15/04/2017,4,19,12.6,5.7,1.5,39.6875,WEEKEND,228564.702
15/04/2017,4,20,12.1,6.3,0,36.8115942,WEEKEND,219333.36
15/04/2017,4,21,10.9,6.5,1.6,31.35802469,WEEKEND,209803.82
15/04/2017,4,22,9.6,6.8,3.1,27.0212766,WEEKEND,203801.698
15/04/2017,4,23,9.2,6.8,3.1,25.91836735,WEEKEND,214387.11
16/04/2017,4,0,9.2,6.9,3.4,25.91836735,WEEKEND,182706.088
16/04/2017,4,1,9.2,7.1,3.6,25.91836735,WEEKEND,152156.584
16/04/2017,4,2,9.5,7,2.6,26.73684211,WEEKEND,135437.05
16/04/2017,4,3,9.3,7.4,1.3,26.18556701,WEEKEND,127030.18
16/04/2017,4,4,9.2,7.8,0,25.91836735,WEEKEND,123357.606
16/04/2017,4,5,10,8.3,0.5,28.22222222,WEEKEND,123200.224
16/04/2017,4,6,10.7,8.8,1.3,30.60240964,WEEKEND,128939.358
16/04/2017,4,7,11.7,9.1,2.1,34.79452055,WEEKEND,139396.392
16/04/2017,4,8,13.2,9.4,2.6,43.79310345,WEEKEND,162898.304
16/04/2017,4,9,15.1,9.3,2.9,65.12820513,WEEKEND,184189.888
16/04/2017,4,10,17.2,9,3.1,141.1111111,WEEKEND,191769.004
16/04/2017,4,11,19.7,9.2,3.6,361.8571429,WEEKEND,194248.454
16/04/2017,4,12,20.6,8.1,2.3,157.75,WEEKEND,188240.642
16/04/2017,4,13,20.7,7.2,1,148.4117647,WEEKEND,175935.994
16/04/2017,4,14,21.4,7.5,2.6,104.8333333,WEEKEND,166382.868
16/04/2017,4,15,20.2,7.4,4.2,210.6666667,WEEKEND,162297.628
16/04/2017,4,16,18.7,7.4,5.7,846.6666667,WEEKEND,166381.686
16/04/2017,4,17,17.6,7.3,4.1,181.4285714,WEEKEND,179971.522
16/04/2017,4,18,16.8,8.5,3.1,115.4545455,WEEKEND,212335.048
16/04/2017,4,19,16.4,10.4,2.1,97.69230769,WEEKEND,217892.988
16/04/2017,4,20,14.4,10.1,3.1,55.2173913,WEEKEND,210490.08
16/04/2017,4,21,14.5,11.8,3.1,56.44444444,WEEKEND,199522.606
16/04/2017,4,22,14.6,13.4,3.1,57.72727273,WEEKEND,193743.034
16/04/2017,4,23,14.4,13.5,2.1,55.2173913,WEEKEND,202224.146
17/04/2017,4,0,14.1,13.4,1.1,51.83673469,WEEKDAY,172248.216
17/04/2017,4,1,13.7,13.2,0,47.9245283,WEEKDAY,142246.9
17/04/2017,4,2,13.4,12.8,2.1,45.35714286,WEEKDAY,126983.83
17/04/2017,4,3,12.9,12.4,2.1,41.63934426,WEEKDAY,120571.29
17/04/2017,4,4,12.4,12.1,2.1,38.48484848,WEEKDAY,117932.298
17/04/2017,4,5,12.2,11.9,2.1,37.35294118,WEEKDAY,120144.322
17/04/2017,4,6,12.4,12.4,1.6,38.48484848,WEEKDAY,130712.252
17/04/2017,4,7,13.1,12.8,1,43.05084746,WEEKDAY,142771.616
17/04/2017,4,8,14.6,13.5,2.1,57.72727273,WEEKDAY,160796.672
17/04/2017,4,9,15.5,12.5,2.4,72.57142857,WEEKDAY,178804.112
17/04/2017,4,10,16.5,11.8,2.6,101.6,WEEKDAY,189650.752
17/04/2017,4,11,17.2,12.1,2.6,141.1111111,WEEKDAY,191815.4
17/04/2017,4,12,18.1,12.6,3.1,282.2222222,WEEKDAY,193989.758
17/04/2017,4,13,18.5,13.1,3.6,508,WEEKDAY,193548.746
17/04/2017,4,14,17.6,12.6,4.6,181.4285714,WEEKDAY,189735.74
17/04/2017,4,15,17.3,12.6,4.1,149.4117647,WEEKDAY,193454.456
17/04/2017,4,16,16.9,12.5,3.6,120.952381,WEEKDAY,201696.92
17/04/2017,4,17,16,11.9,3.6,84.66666667,WEEKDAY,225270.322
17/04/2017,4,18,15.3,11.9,2.9,68.64864865,WEEKDAY,261408.872
17/04/2017,4,19,14.4,12,2.1,55.2173913,WEEKDAY,264297.684
17/04/2017,4,20,13.2,11.9,2.1,43.79310345,WEEKDAY,247321.772
17/04/2017,4,21,12.8,12,2.6,40.96774194,WEEKDAY,229020.402
17/04/2017,4,22,12.4,12.1,3.1,38.48484848,WEEKDAY,207644.274
17/04/2017,4,23,12.7,12.5,3.1,40.31746032,WEEKDAY,207154.938
18/04/2017,4,0,12.9,12.6,2.9,41.63934426,WEEKDAY,173970.84
18/04/2017,4,1,13,12.7,2.6,42.33333333,WEEKDAY,141423.838
18/04/2017,4,2,12.7,12.5,2.6,40.31746032,WEEKDAY,126413.314
18/04/2017,4,3,12.1,11.8,2.4,36.8115942,WEEKDAY,121216.098
18/04/2017,4,4,11.4,11.1,2.1,33.42105263,WEEKDAY,120401.63
18/04/2017,4,5,11.4,11.3,2.1,33.42105263,WEEKDAY,127820.144
18/04/2017,4,6,11.4,11.4,2.1,33.42105263,WEEKDAY,162058.68
18/04/2017,4,7,12.1,12,2.1,36.8115942,WEEKDAY,219768.198
18/04/2017,4,8,14.1,14,1.5,51.83673469,WEEKDAY,254644.65
18/04/2017,4,9,15.7,13.6,2.3,76.96969697,WEEKDAY,258388.792
18/04/2017,4,10,17.2,12.9,3.1,141.1111111,WEEKDAY,257088.672
18/04/2017,4,11,18.2,12.9,2.6,317.5,WEEKDAY,253589.968
18/04/2017,4,12,19.4,12.5,2.6,634,WEEKDAY,247631.582
18/04/2017,4,13,20,12.2,2.6,253,WEEKDAY,245981.6
18/04/2017,4,14,20.7,11.5,3.1,148.4117647,WEEKDAY,242522.128
18/04/2017,4,15,19.9,12.1,3.8,281.2222222,WEEKDAY,240043.908
18/04/2017,4,16,18.7,13.1,4.6,846.6666667,WEEKDAY,241349.402
18/04/2017,4,17,17,13.8,4.1,127,WEEKDAY,250243.268
18/04/2017,4,18,16.1,14.6,3.6,87.5862069,WEEKDAY,284076.618
18/04/2017,4,19,15.2,14.9,3.1,66.84210526,WEEKDAY,285304.79
18/04/2017,4,20,14.6,14.3,3.6,57.72727273,WEEKDAY,267858.15
18/04/2017,4,21,13.9,13.8,3.4,49.80392157,WEEKDAY,245576.582
18/04/2017,4,22,13.2,13.2,3.1,43.79310345,WEEKDAY,219022.88
18/04/2017,4,23,13.4,13.3,3.1,45.35714286,WEEKDAY,213560.78
19/04/2017,4,0,13.9,13.9,2.9,49.80392157,WEEKDAY,176279.172
19/04/2017,4,1,14.5,14.4,2.6,56.44444444,WEEKDAY,141835.346
19/04/2017,4,2,14.5,14.4,2.6,56.44444444,WEEKDAY,126123.954
19/04/2017,4,3,14.4,14.3,2,55.2173913,WEEKDAY,120161.564
19/04/2017,4,4,14.2,14.1,1.5,52.91666667,WEEKDAY,118765.336
19/04/2017,4,5,14.1,14,1.5,51.83673469,WEEKDAY,125427.194
19/04/2017,4,6,12.5,12.5,2,39.07692308,WEEKDAY,157042.512
19/04/2017,4,7,12.6,12.5,2.6,39.6875,WEEKDAY,213037.37
